EAN,Color,PurchasePriceExclVAT,RecommendedPriceInclVAT,BrandName,Sell Price,Color,Offer ID
5712195069544,Not Sure,"73,95","219,95",No Product Found,,Not Sure,No Offer ID
5712195068028,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195068004,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195067984,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195067946,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195067922,Not Sure,"1353,82","3599,95",No Product Found,,Not Sure,No Offer ID
5712195067908,Not Sure,"338,43","899,95",No Product Found,,Not Sure,No Offer ID
5712195067885,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195067151,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195067137,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195067113,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195067090,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195068509,Not Sure,"869,53","1999,95",No Product Found,,Not Sure,No Offer ID
5712195068325,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195068301,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195068165,Not Sure,"1923,04","3899,95",No Product Found,,Not Sure,No Offer ID
5712195068141,Not Sure,"1923,04","3899,95",No Product Found,,Not Sure,No Offer ID
5712195068080,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195066352,BrownedBrass,"289,20","759,95",Nordic Nest,394,BrownedBrass,17e9136c99f59b1d1b4d8e2414136499
5712195066352,BrownedBrass,"289,20","759,95",Kitchentime,436,BrownedBrass,0fccf68143c87c9c751d1360aa94fa15
5712195066338,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195066314,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195066291,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195066277,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195066253,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195066819,Not Sure,"310,00","809,95",No Product Found,,Not Sure,No Offer ID
5712195064556,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195064532,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195064518,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195064495,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195064471,Not Sure,"22,00","59,95",No Product Found,,Not Sure,No Offer ID
5712195068066,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195068042,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195062156,Nature,"369,20","979,95",Nordic Nest,611,Nature,db2bac8e3d1597a47c4ca097070e2fab
5712195062156,Nature,"369,20","979,95",Jollyroom,611,Nature,eda274ee91a20cf91ddf1f80fee30012
5712195064952,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195064938,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195064914,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195064891,Not Sure,"98,43","259,95",No Product Found,,Not Sure,No Offer ID
5712195064877,Not Sure,"98,43","259,95",No Product Found,,Not Sure,No Offer ID
5712195064853,Not Sure,"79,97","219,95",No Product Found,,Not Sure,No Offer ID
5712195064839,Not Sure,"67,66","179,95",No Product Found,,Not Sure,No Offer ID
5712195063177,Not Sure,"104,58","279,95",No Product Found,,Not Sure,No Offer ID
5712195062811,Not Sure,"621,18","1769,95",No Product Found,,Not Sure,No Offer ID
5712195062798,White/Black,"153,82","399,95",Kids-World,384.95,White/Black,737ba42a592cec077389ad8e4728f4a7
5712195062774,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195062750,Caramel,"153,82","399,95",Kids-World,378.95,Caramel,fa900109240b16b0e7c2c24d74d0737b
5712195062750,Caramel,"153,82","399,95",Jollyroom,399,Caramel,a3805737ce85e5aa6a731ae2bbabf26b
5712195062736,Camel,"153,82","399,95",Kids-World,378.95,Camel,959ea6e9cfad4c3f4782040d54dc803e
5712195062736,Camel,"153,82","399,95",Jollyroom,429,Camel,8324f3e7432a599f486206be37546d2f
5712195062699,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195062675,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195062651,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195064990,Not Sure,"93,22","279,95",No Product Found,,Not Sure,No Offer ID
5712195064976,Not Sure,"116,89","319,95",No Product Found,,Not Sure,No Offer ID
5712195064617,Not Sure,"4013,34","9299,95",No Product Found,,Not Sure,No Offer ID
5712195064570,Not Sure,"1846,12","4899,95",No Product Found,,Not Sure,No Offer ID
5712195064457,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195064433,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195064419,Not Sure,"160,50","409,95",No Product Found,,Not Sure,No Offer ID
5712195064396,Not Sure,"160,50","409,95",No Product Found,,Not Sure,No Offer ID
5712195061128,Not Sure,"235,50","659,95",No Product Found,,Not Sure,No Offer ID
5712195061104,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195061081,Clay,"346,57","1059,95",Lampemesteren,1085,Clay,f2484c2f31ed106904d34960f1cfea34
5712195061067,Not Sure,"186,44","549,95",No Product Found,,Not Sure,No Offer ID
5712195061043,Not Sure,"235,50","659,95",No Product Found,,Not Sure,No Offer ID
5712195061029,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195061005,Not Sure,"346,57","1059,95",No Product Found,,Not Sure,No Offer ID
5712195066178,Not Sure,"36,89","99,95",No Product Found,,Not Sure,No Offer ID
5712195066154,Not Sure,"15,35","39,95",No Product Found,,Not Sure,No Offer ID
5712195066048,Not Sure,"801,54","1849,95",No Product Found,,Not Sure,No Offer ID
5712195066000,Not Sure,"980,30","2429,95",No Product Found,,Not Sure,No Offer ID
5712195065966,Not Sure,"1332,70","3069,95",No Product Found,,Not Sure,No Offer ID
5712195065829,Not Sure,"21,51","59,95",No Product Found,,Not Sure,No Offer ID
5712195065805,Not Sure,"15,29","39,95",No Product Found,,Not Sure,No Offer ID
5712195065782,Not Sure,"12,27","39,95",No Product Found,,Not Sure,No Offer ID
5712195067076,Powder,"123,05","329,95",Royal Design,330,Powder,241567fa1189bb7aa4a65b4214bd0a0f
5712195067076,Powder,"123,05","329,95",Rum21,330,Powder,e9cddb4ad431106b089a677bbbbd5f6b
5712195067052,Vanilla,"123,05","329,95",Coolshop,179,Vanilla,5152201a12a699ef374b06773ea77322
5712195067038,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195067014,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195066994,Lavender,"123,05","329,95",Coolshop,199,Lavender,440029724173fc7b580bf9a4bc095e69
5712195067250,Not Sure,"73,82","199,95",No Product Found,,Not Sure,No Offer ID
5712195066611,Camel,"307,66","799,95",Jollyroom,479,Camel,20b05faadc235aac40d5581b565e07f2
5712195066598,Camel,"110,74","299,95",Jollyroom,249,Camel,746f30bad225b71d8a40894398f13e46
5712195066093,Not Sure,"869,53","1999,95",No Product Found,,Not Sure,No Offer ID
5712195066062,Aqua,"869,53","1999,95",Coolshop,1099,Aqua,cfe7a045d34bbe8e7541161ea9a5c172
5712195065928,Nature/Clay,"455,00","1045,00",Kids-World,850.17,Nature/Clay,b6de9fe76340b79ca75de011c66858ae
5712195065904,Not Sure,"455,00","1045,00",No Product Found,,Not Sure,No Offer ID
5712195065881,Nature/Clay,"539,00","1249,95",Kids-World,970.42,Nature/Clay,a7bd0fc913e8def3de774974957524c5
5712195065867,Vanilla/Olive,"539,00","1249,95",Kids-World,970.42,Vanilla/Olive,ce4ecbddb5fd703461b0997ca43e9eb3
5712195062637,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195062613,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195062590,Clay,"861,51","2299,95",Jollyroom,1379,Clay,ceed934715b37c4b4e85e0c40c0cf6ff
5712195062590,Clay,"861,51","2299,95",Kids-World,2153.95,Clay,c8ed71f5406ce38a85c4a96829ab0427
5712195062576,Yellow,"861,51","2299,95",Jollyroom,1494,Yellow,07de29a03900e5a1a968f377ca861d44
5712195062552,Green,"861,51","2299,95",Jollyroom,1379,Green,07e8c8f26769dc8a26fd166764a1b69d
5712195062538,Saffron,"861,51","2299,95",Jollyroom,1271,Saffron,3f1353e136811770f9d7a8164e095796
5712195062514,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195062477,Beige,"338,43","899,95",Royal Design,450,Beige,07c5c56ce1348109bc0e829f314ec877
5712195062477,Beige,"338,43","899,95",Rum21,450,Beige,d3a6bb5ab20a48e08348906164f5c157
5712195062453,Not Sure,"227,66","599,95",No Product Found,,Not Sure,No Offer ID
5712195061500,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195061487,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195061388,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195061364,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195061340,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195061326,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195064372,Not Sure,"203,05","539,95",No Product Found,,Not Sure,No Offer ID
5712195064297,Beige,"239,97","629,95",Nordic Nest,342,Beige,bb966bbfb92ee0a3437ebc10ee11bfe8
5712195064297,Beige,"239,97","629,95",Kitchentime,342,Beige,893d0d0bec2defccbffca91d7f1b3555
5712195063153,Butter,"184,58","499,95",Nordic Nest,260,Butter,5010ac1745801d4f182ff54f6239b75a
5712195063153,Butter,"184,58","499,95",Bagaren och Kocken,260,Butter,6d74621c2b37f8654abb0e34bfd73ea8
5712195063153,Butter,"184,58","499,95",Kitchentime,262,Butter,8dc0594f2eae41dc325aa450c59da286
5712195063139,Butter,"166,12","439,95",Nordic Nest,246,Butter,d3c9be0b16e6dcc6174d0ccc79be81ce
5712195063139,Butter,"166,12","439,95",Kitchentime,246,Butter,abd92e56fc75e90e023af30a99f0b5cf
5712195063139,Butter,"166,12","439,95",Bagaren och Kocken,246,Butter,37e340b580859feaae8d22f32ffb0b28
5712195063115,Butter,"233,82","629,95",Bagaren och Kocken,533,Butter,590a6da39da19927e336ea1228b404ab
5712195063092,Not Sure,"9826,73","19649,95",No Product Found,,Not Sure,No Offer ID
5712195063030,Not Sure,"1137,09","2599,95",No Product Found,,Not Sure,No Offer ID
5712195063016,Not Sure,"1337,76","2999,95",No Product Found,,Not Sure,No Offer ID
5712195062996,Not Sure,"2341,10","5399,95",No Product Found,,Not Sure,No Offer ID
5712195062958,Not Sure,"172,00","525,00",No Product Found,,Not Sure,No Offer ID
5712195062873,Not Sure,"369,20","979,95",No Product Found,,Not Sure,No Offer ID
5712195062859,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195062835,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195062354,Offwhite,"184,58","499,95",Nordic Nest,291,Offwhite,c0a6efa0ed9a8cc98debea8a64d1e9a3
5712195062354,Offwhite,"184,58","499,95",Kitchentime,291,Offwhite,32e3ca712795a940fb103e6fa1f5a466
5712195062354,Offwhite,"184,58","499,95",Amazon,457.66,Offwhite,813c3be8fa3b2870e0cb8addefddfc84
5712195062330,Beige,"184,58","499,95",Nordic Nest,291,Beige,c4b0452db15a1fcf832d64545bd7adeb
5712195062330,Beige,"184,58","499,95",Kitchentime,291,Beige,e8dcdb987ae182061ed87826ddd25af9
5712195062330,Beige,"184,58","499,95",Amazon,466.12,Beige,dc197f9178390469624dc7cf9823f4ea
5712195062330,Beige,"184,58","499,95",Bagaren och Kocken,500,Beige,7bece7d00cc68a2851943aa87d24a8d3
5712195062316,Choko,"184,58","499,95",Nordic Nest,291,Choko,9759102d675653cf41e55f3df7257471
5712195062316,Choko,"184,58","499,95",Kitchentime,291,Choko,6047d14fea21de77f1b33cf4ba140b49
5712195062316,Choko,"184,58","499,95",Bagaren och Kocken,291,Choko,fddeb03c44cb87d4dd196eb700bbdd35
5712195060985,Not Sure,"186,44","549,95",No Product Found,,Not Sure,No Offer ID
5712195060961,Not Sure,"235,50","659,95",No Product Found,,Not Sure,No Offer ID
5712195060947,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195060923,Not Sure,"346,57","1059,95",No Product Found,,Not Sure,No Offer ID
5712195065768,Not Sure,"12,27","39,95",No Product Found,,Not Sure,No Offer ID
5712195065744,Not Sure,"18,43","49,95",No Product Found,,Not Sure,No Offer ID
5712195065720,Not Sure,"18,43","49,95",No Product Found,,Not Sure,No Offer ID
5712195065706,Not Sure,"12,27","39,95",No Product Found,,Not Sure,No Offer ID
5712195065683,Not Sure,"12,28","39,95",No Product Found,,Not Sure,No Offer ID
5712195065669,Not Sure,"7,32","19,95",No Product Found,,Not Sure,No Offer ID
5712195065645,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195065621,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195065607,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195065584,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195065560,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195065546,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195065522,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195065508,Clay/Offwhite,"140,64","399,95",Lampemesteren,325,Clay/Offwhite,e5dd1e4051fd7001dd649d389bd529cc
5712195065508,Clay/Offwhite,"140,64","399,95",Designlite,325,Clay/Offwhite,aa6b1b2df384d9283a2dca686100e80d
5712195065423,Not Sure,"936,42","1999,95",No Product Found,,Not Sure,No Offer ID
5712195066970,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195066956,Vanilla,"246,12","649,95",Coolshop,165,Vanilla,4403e862377cc1120bba28b4e3f31868
5712195066956,Vanilla,"246,12","649,95",Nordic Nest,352,Vanilla,cdf9e55c244141247d70db822df7c884
5712195066956,Vanilla,"246,12","649,95",Kitchentime,366,Vanilla,b5d9bb6ca17f589f982e54a46a74819e
5712195066932,Rose,"246,12","649,95",Coolshop,239,Rose,3c8cd777aa624e6e58139cd2be8603e9
5712195066918,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195066895,Vanilla,"166,12","439,95",Nordic Nest,252,Vanilla,9ed1e3d4b8988df97509ed42783ef0b1
5712195066895,Vanilla,"166,12","439,95",Kitchentime,261,Vanilla,1e59b994bb46c4b0a6d07addc1e8ff68
5712195066871,Rose,"166,12","439,95",Nordic Nest,235,Rose,27b47378cafbf325a68526efdfaaebdf
5712195066871,Rose,"166,12","439,95",Kitchentime,244,Rose,67bde64bb7cb170c24936d7bd96f57f7
5712195066857,Lavender,"166,12","439,95",Coolshop,169,Lavender,b8d46642bafc41d25de895384e59fc33
5712195066857,Lavender,"166,12","439,95",Nordic Nest,258,Lavender,75fd855c25dc4237ca80ab52d59ae2db
5712195066857,Lavender,"166,12","439,95",Kitchentime,262,Lavender,bc84a7062dc88460e2f27ccda880432a
5712195066833,Not Sure,"166,12","439,95",No Product Found,,Not Sure,No Offer ID
5712195066796,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195066772,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195066734,Not Sure,"492,25","1299,95",No Product Found,,Not Sure,No Offer ID
5712195066710,Not Sure,"492,28","1299,95",No Product Found,,Not Sure,No Offer ID
5712195066673,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195066574,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195066550,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195065485,Yellow,"99,88","309,95",Kids-World,307.95,Yellow,d1821123f3b1ab395dfe543ecd74fa4b
5712195065461,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195065317,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195065294,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195065270,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195065256,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195065232,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195065218,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195065195,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195065171,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195065157,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195064815,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195064792,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195063559,Brown,"246,12","649,95",Jollyroom,399,Brown,256679cc5fb482b2aa5faf35e8d0dc91
5712195063535,Multi,"246,12","649,95",Nordic Nest,413,Multi,36ab28659b2bfb1a3b3a1eeec33b30d2
5712195067311,Nature,"1805,99","4299,95",Bagaren och Kocken,3310,Nature,c0d49e9b1e860aad7b3f1cc72191c51e
5712195062279,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195062255,Beige,"172,28","459,95",Royal Design,321,Beige,273257d8fa955dd8ca5c1d517887061d
5712195062255,Beige,"172,28","459,95",Bagaren och Kocken,321,Beige,bd8588ff507bf49c945d253aef266767
5712195062255,Beige,"172,28","459,95",Rum21,322,Beige,33526c6d97bcc74ff0d108721f43c1f7
5712195062255,Beige,"172,28","459,95",Amazon,401.47,Beige,b74c5808051928a3dd0807fd9de92b39
5712195062231,Choko,"172,28","459,95",Nordic Nest,259,Choko,563ac6c3c53938ba0091b553a6331ca2
5712195062231,Choko,"172,28","459,95",Kitchentime,259,Choko,3a7eaa6f2d077121c747aad50bcea7f4
5712195062231,Choko,"172,28","459,95",Bagaren och Kocken,259,Choko,8f9d08af7c3c95f0992e668c9ea28d3a
5712195062217,Nature,"861,51","2299,95",Jollyroom,1799,Nature,3f37035c92952e0d09f50a95f7b675be
5712195062170,Not Sure,"492,28","1299,95",No Product Found,,Not Sure,No Offer ID
5712195061142,Not Sure,"186,44","549,95",No Product Found,,Not Sure,No Offer ID
5712195065409,Not Sure,"861,51","2299,95",No Product Found,,Not Sure,No Offer ID
5712195065386,Not Sure,"687,13","2089,95",No Product Found,,Not Sure,No Offer ID
5712195070380,Not Sure,"802,64","1846,08",No Product Found,,Not Sure,No Offer ID
5712195065348,Not Sure,"802,64","1899,95",No Product Found,,Not Sure,No Offer ID
5712195065058,Not Sure,"93,22","279,95",No Product Found,,Not Sure,No Offer ID
5712195065034,Not Sure,"116,89","319,95",No Product Found,,Not Sure,No Offer ID
5712195065010,Not Sure,"116,89","319,95",No Product Found,,Not Sure,No Offer ID
5712195067298,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195067274,Not Sure,"73,82","199,95",No Product Found,,Not Sure,No Offer ID
5712195066536,Not Sure,"85,85","229,95",No Product Found,,Not Sure,No Offer ID
5712195066512,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195066499,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195066475,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195066239,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195066215,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195066192,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195063313,Nature/Dark,"337,85","899,95",Jollyroom,584.97,Nature/Dark,ba2eb24a4699b8fa9f944fced783bb2a
5712195063313,Nature/Dark,"337,85","899,95",Kids-World,833.95,Nature/Dark,d413da4155e03eaa4e6fe1a362c8dc1f
5712195063276,Not Sure,"116,89","319,95",No Product Found,,Not Sure,No Offer ID
5712195063252,Not Sure,"116,89","319,95",No Product Found,,Not Sure,No Offer ID
5712195063238,Not Sure,"104,58","279,95",No Product Found,,Not Sure,No Offer ID
5712195063214,Not Sure,"104,58","279,95",No Product Found,,Not Sure,No Offer ID
5712195061463,Not Sure,"79,97","219,95",No Product Found,,Not Sure,No Offer ID
,Not Sure,"49,00","139,00",No Product Found,,Not Sure,No Offer ID
5712195061401,Not Sure,"49,00","139,00",No Product Found,,Not Sure,No Offer ID
5712195061722,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195061661,Not Sure,"166,12","439,95",No Product Found,,Not Sure,No Offer ID
5712195061623,Stone,"233,82","629,95",Nordic Nest,282,Stone,638e2ff841861a3116b4ec9b290542b7
5712195061623,Stone,"233,82","629,95",Kitchentime,292,Stone,787378e58eb33533cd03cdd0a9f0ff34
5712195061586,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195061708,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195009373,Caramel,"369,20","979,95",Sleepo,449,Caramel,a8425508b64b7c850248c910e266863c
5712195009373,Caramel,"369,20","979,95",Nordic Nest,534,Caramel,b6e4511be779bb1029e0090e020fdb82
5712195009373,Caramel,"369,20","979,95",Coolshop,649,Caramel,12bc58d7f87cd8e6288065ee388d638e
5712195009373,Caramel,"369,20","979,95",Lampemesteren,685,Caramel,f9cd73dfcd3d665e7565c586cf70943a
5712195009373,Caramel,"369,20","979,95",Kitchentime,734,Caramel,f79bff0399171c00a287caf2630b69e6
5712195016760,Not Sure,"79,97","219,95",No Product Found,,Not Sure,No Offer ID
5712195020606,Not Sure,"79,97","219,95",No Product Found,,Not Sure,No Offer ID
5712195016753,Not Sure,"79,97","219,95",No Product Found,,Not Sure,No Offer ID
5712195009106,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195019532,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195010089,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195008987,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195008963,Caramel,"88,30","239,95",Nordic Nest,167,Caramel,9f73e185cadd0c3072e7cc74caeecede
5712195008963,Caramel,"88,30","239,95",Kitchentime,167,Caramel,4655870455e917bac9e7e92e1a02674d
5712195009212,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195019228,Rose,"184,58","499,95",Bagaren och Kocken,330,Rose,3993f4592fefd939f22c9ef212aab2d9
5712195010782,Not Sure,"49,00","149,95",No Product Found,,Not Sure,No Offer ID
5712195060886,Not Sure,"55,35","145,95",No Product Found,,Not Sure,No Offer ID
5712195060862,Not Sure,"55,35","145,95",No Product Found,,Not Sure,No Offer ID
5712195060848,Not Sure,"55,35","145,95",No Product Found,,Not Sure,No Offer ID
5712195060824,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195060800,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195060787,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195060763,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195060626,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195060602,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195060589,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195060565,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195060725,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195060701,Not Sure,"172,28","459,95",No Product Found,,Not Sure,No Offer ID
5712195060688,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195060664,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195060503,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195060466,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195060404,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195060428,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195060381,Not Sure,"401,30","949,95",No Product Found,,Not Sure,No Offer ID
5712195060367,Nature,"869,53","1999,95",Lampemesteren,1595,Nature,4e283465ed26abc353e981a41790daab
5712195060367,Nature,"869,53","1999,95",Bagaren och Kocken,1709,Nature,b13ffa9a3e9176ad4c4d97676a9588af
5712195060206,Optic,"1672,21","3899,95",Lampemesteren,3065,Optic,c7fa1316de306487b244ba1bee499b83
5712195060206,Optic,"1672,21","3899,95",Designlite,3065,Optic,34ccba4a18de07c592a82977f0becd1d
5712195060169,Offwhite,"1672,21","3899,95",Sleepo,1839,Offwhite,bd24429ff32d9049dc553786682c198b
5712195060169,Offwhite,"1672,21","3899,95",Lampemesteren,3065,Offwhite,db09f097e8809112ba38103d882660f2
5712195060169,Offwhite,"1672,21","3899,95",Designlite,3065,Offwhite,87998b6b3395f213ec9094f94850849e
5712195060121,Black,"1672,21","3899,95",Nordic Nest,2214,Black,3c41a1fd5b26488c1d31cf4138fac3a6
5712195060121,Black,"1672,21","3899,95",Lightshop,2214,Black,21f3b44ce0256a05d10f95804fe6ffd2
5712195060121,Black,"1672,21","3899,95",Kitchentime,2243,Black,73eb9244658f9757dddea8cbd411b819
5712195060084,Clay,"1672,21","3899,95",Lampemesteren,3065,Clay,6d2efaeabd2a384c4cf8ef3d2103a8c6
5712195060084,Clay,"1672,21","3899,95",Designlite,3065,Clay,fe21af1b4e1503e4a0acbe800a2937b9
,Not Sure,"0,00","0,00",No Product Found,,Not Sure,No Offer ID
5712195060022,Not Sure,"1230,74","3199,95",No Product Found,,Not Sure,No Offer ID
5712195060008,Not Sure,"1107,66","2999,95",No Product Found,,Not Sure,No Offer ID
5712195060046,Not Sure,"1476,92","3899,95",No Product Found,,Not Sure,No Offer ID
5712195059828,Not Sure,"615,35","1599,95",No Product Found,,Not Sure,No Offer ID
5712195059804,Not Sure,"615,35","1599,95",No Product Found,,Not Sure,No Offer ID
5712195059781,Not Sure,"861,51","2299,95",No Product Found,,Not Sure,No Offer ID
5712195059767,Multi,"861,51","2299,95",Jollyroom,1299,Multi,52e00d1e32e880871164118a8a743092
5712195059927,Not Sure,"141,51","379,95",No Product Found,,Not Sure,No Offer ID
5712195059903,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195059866,Nature,"76,43","229,95",Kids-World,140.37,Nature,82e04b351270e9d813f5cc719e4d17bd
5712195059842,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195056582,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195057695,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195057671,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195056988,Not Sure,"735,32","1479,95",No Product Found,,Not Sure,No Offer ID
5712195059323,Cherry,"79,97","219,95",Kids-World,196.95,Cherry,a532acd6721db3deac3379b68cc5c316
