Transformed_Properties
"Produktinformation_Color Name_Nature, Produktinformation_Composition in %_100% Rattan, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_7, Produktinformation_Length in cm  (PRODUCT)_34, Produktinformation_Width/Dia in cm  (PRODUCT)_34, Produktinformation_Weight in gram without packing  (PRODUCT)_240, Produktinformation_Country of Origin_Vietnam, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Origin Of Material (Specially by Wood)_Vietnam, Produktinformation_Sustainability in Terms of Material (Y/N)_Yes, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Spot clean and wipe off with moist cloth, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Nature, Produktinformation_Composition in %_100% Rattan, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_7, Produktinformation_Length in cm  (PRODUCT)_26, Produktinformation_Width/Dia in cm  (PRODUCT)_26, Produktinformation_Weight in gram without packing  (PRODUCT)_180, Produktinformation_Country of Origin_Vietnam, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Origin Of Material (Specially by Wood)_Vietnam, Produktinformation_Sustainability in Terms of Material (Y/N)_Yes, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Spot clean and wipe off with moist cloth, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Amber, Produktinformation_Composition in %_100% Glass, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_8, Produktinformation_Length in cm  (PRODUCT)_8, Produktinformation_Width/Dia in cm  (PRODUCT)_8, Produktinformation_Weight in gram without packing  (PRODUCT)_330, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_How many ML can the item contain?_300, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_Dishwasher, Produktinformation_Waterproof (Y/N)_Yes, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_Yes, Produktinformation_Suitable for oven (Y/N)_Yes, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Rose, Produktinformation_Composition in %_100% Glass, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_8, Produktinformation_Length in cm  (PRODUCT)_8, Produktinformation_Width/Dia in cm  (PRODUCT)_8, Produktinformation_Weight in gram without packing  (PRODUCT)_330, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_How many ML can the item contain?_300, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_Dishwasher, Produktinformation_Waterproof (Y/N)_Yes, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_Yes, Produktinformation_Suitable for oven (Y/N)_Yes, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Dark Caramel, Produktinformation_Composition in %_100% Cardboard, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_15, Produktinformation_Length in cm  (PRODUCT)_33, Produktinformation_Width/Dia in cm  (PRODUCT)_25, Produktinformation_Weight in gram without packing  (PRODUCT)_720, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Stone, Produktinformation_Composition in %_100% Cardboard, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_15, Produktinformation_Length in cm  (PRODUCT)_33, Produktinformation_Width/Dia in cm  (PRODUCT)_25, Produktinformation_Weight in gram without packing  (PRODUCT)_720, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Black, Produktinformation_Composition in %_100% Cardboard, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_15, Produktinformation_Length in cm  (PRODUCT)_45, Produktinformation_Width/Dia in cm  (PRODUCT)_33, Produktinformation_Weight in gram without packing  (PRODUCT)_1160, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Clay Melange, Produktinformation_Composition in %_Fabric, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_15, Produktinformation_Length in cm  (PRODUCT)_45, Produktinformation_Width/Dia in cm  (PRODUCT)_33, Produktinformation_Weight in gram without packing  (PRODUCT)_1160, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Multi, Produktinformation_Composition in %_Nylon / Fiber Glass / PP / Stainless Steel, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_5, Produktinformation_Length in cm  (PRODUCT)_85, Produktinformation_Width/Dia in cm  (PRODUCT)_12, Produktinformation_Weight in gram without packing  (PRODUCT)_400, Produktinformation_Country of Origin_China"
"Produktinformation_Color Name_Blue, Produktinformation_Composition in %_100% Glass, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_10, Produktinformation_Length in cm  (PRODUCT)_7, Produktinformation_Width/Dia in cm  (PRODUCT)_7, Produktinformation_Weight in gram without packing  (PRODUCT)_420, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_How many ML can the item contain?_150, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Dishwasher, Produktinformation_Waterproof (Y/N)_Yes, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_Yes, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Rose, Produktinformation_Composition in %_100% Glass, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_10, Produktinformation_Length in cm  (PRODUCT)_7, Produktinformation_Width/Dia in cm  (PRODUCT)_7, Produktinformation_Weight in gram without packing  (PRODUCT)_420, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_How many ML can the item contain?_150, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Dishwasher, Produktinformation_Waterproof (Y/N)_Yes, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_Yes, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_White, Produktinformation_Composition in %_100% Glass, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_10, Produktinformation_Length in cm  (PRODUCT)_7, Produktinformation_Width/Dia in cm  (PRODUCT)_7, Produktinformation_Weight in gram without packing  (PRODUCT)_420, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_How many ML can the item contain?_150, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Dishwasher, Produktinformation_Waterproof (Y/N)_Yes, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_Yes, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Yellow, Produktinformation_Composition in %_100% Glass, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_10, Produktinformation_Length in cm  (PRODUCT)_7, Produktinformation_Width/Dia in cm  (PRODUCT)_7, Produktinformation_Weight in gram without packing  (PRODUCT)_420, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_How many ML can the item contain?_150, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Dishwasher, Produktinformation_Waterproof (Y/N)_Yes, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_Yes, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Clear, Produktinformation_Composition in %_100% Glass, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_10, Produktinformation_Length in cm  (PRODUCT)_7, Produktinformation_Width/Dia in cm  (PRODUCT)_7, Produktinformation_Weight in gram without packing  (PRODUCT)_280, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_How many ML can the item contain?_150, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Dishwasher, Produktinformation_Waterproof (Y/N)_Yes, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_Yes, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Dark, Produktinformation_Composition in %_100% Ash, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_46, Produktinformation_Length in cm  (PRODUCT)_31,2, Produktinformation_Width/Dia in cm  (PRODUCT)_31,2, Produktinformation_Weight in gram without packing  (PRODUCT)_2800, Produktinformation_Country of Origin_China, Produktinformation_Care instructions_For daily care,we recommend wiping with a wring-out cloth in a mild soap solution, Produktinformation_Maximum Load in KG_110.0"
"Produktinformation_Color Name_Dark Caramel, Produktinformation_Composition in %_100% Cardboard, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_12, Produktinformation_Length in cm  (PRODUCT)_24, Produktinformation_Width/Dia in cm  (PRODUCT)_17, Produktinformation_Weight in gram without packing  (PRODUCT)_390, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Black, Produktinformation_Composition in %_100% Cardboard, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_12, Produktinformation_Length in cm  (PRODUCT)_24, Produktinformation_Width/Dia in cm  (PRODUCT)_17, Produktinformation_Weight in gram without packing  (PRODUCT)_390, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Clay Melange, Produktinformation_Composition in %_Cardboard, Fabric, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_12, Produktinformation_Length in cm  (PRODUCT)_24, Produktinformation_Width/Dia in cm  (PRODUCT)_17, Produktinformation_Weight in gram without packing  (PRODUCT)_390, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Dark, Produktinformation_Composition in %_100% Ash, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_65, Produktinformation_Length in cm  (PRODUCT)_37, Produktinformation_Width/Dia in cm  (PRODUCT)_37, Produktinformation_Weight in gram without packing  (PRODUCT)_3050, Produktinformation_Country of Origin_China, Produktinformation_Care instructions_For daily care,No wash,we recommend wiping with a wring-out cloth in a mild soap solution, Produktinformation_Maximum Load in KG_110.0"
"Produktinformation_Color Name_Dark, Produktinformation_Composition in %_Stained Ash / Stained Ash Veneer, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_40, Produktinformation_Length in cm  (PRODUCT)_90, Produktinformation_Width/Dia in cm  (PRODUCT)_90, Produktinformation_Weight in gram without packing  (PRODUCT)_17000, Produktinformation_Country of Origin_China, Produktinformation_FSC (Y/N)_Yes, Produktinformation_Origin Of Material (Specially by Wood)_USA, Produktinformation_Care instructions_For daily care,No wash,we recommend wiping with a wring-out cloth in a mild soap solution"
"Produktinformation_Color Name_Dark, Produktinformation_Composition in %_Stained Ash / Stained Ash Veneer, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_36, Produktinformation_Length in cm  (PRODUCT)_65, Produktinformation_Width/Dia in cm  (PRODUCT)_65, Produktinformation_Weight in gram without packing  (PRODUCT)_9500, Produktinformation_Country of Origin_China, Produktinformation_FSC (Y/N)_Yes, Produktinformation_Origin Of Material (Specially by Wood)_USA, Produktinformation_Care instructions_For daily care,No wash,we recommend wiping with a wring-out cloth in a mild soap solution"
"Produktinformation_Color Name_Beige, Produktinformation_Composition in %_100% Marble, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_7, Produktinformation_Length in cm  (PRODUCT)_5, Produktinformation_Width/Dia in cm  (PRODUCT)_10, Produktinformation_Weight in gram without packing  (PRODUCT)_960, Produktinformation_Country of Origin_China, Produktinformation_FSC (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Clean with a lightly damp cloth,No wash"
"Produktinformation_Color Name_Beige, Produktinformation_Composition in %_100% Marble, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_7,5, Produktinformation_Length in cm  (PRODUCT)_8, Produktinformation_Width/Dia in cm  (PRODUCT)_8, Produktinformation_Weight in gram without packing  (PRODUCT)_750, Produktinformation_Country of Origin_China, Produktinformation_FSC (Y/N)_No, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Handmade (Y/N)_Yes, Produktinformation_Care instructions_Clean with a lightly damp cloth,No wash"
"Produktinformation_Color Name_Multi, Produktinformation_Composition in %_100% Cardboard, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_22,5, Produktinformation_Length in cm  (PRODUCT)_27,3, Produktinformation_Width/Dia in cm  (PRODUCT)_27,3, Produktinformation_Weight in gram without packing  (PRODUCT)_1100, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_No, Produktinformation_FSC (Y/N)_No, Produktinformation_Origin Of Material (Specially by Wood)_China, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_Yes, Produktinformation_Fragile (Y/N)_Yes, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean,No wash, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Clay / Offwhite, Produktinformation_Composition in %_75% Polyester, 17% Cotton, 4% Polyamide, 4% Viscose, PE Coating, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_38, Produktinformation_Length in cm  (PRODUCT)_54, Produktinformation_Width/Dia in cm  (PRODUCT)_54, Produktinformation_Weight in gram without packing  (PRODUCT)_300, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_Yes, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_No, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean,No wash, Produktinformation_Maximum Load in KG_2.0, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Clay / Offwhite, Produktinformation_Composition in %_75% Polyester, 17% Cotton, 4% Polyamide, 4% Viscose, PE Coating, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_32, Produktinformation_Length in cm  (PRODUCT)_32, Produktinformation_Width/Dia in cm  (PRODUCT)_32, Produktinformation_Weight in gram without packing  (PRODUCT)_180, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_Yes, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_No, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean,No wash, Produktinformation_Maximum Load in KG_2.0, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Clay / Offwhite, Produktinformation_Composition in %_75% Polyester, 17% Cotton, 4% Polyamide, 4% Viscose, PE Coating, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_22, Produktinformation_Length in cm  (PRODUCT)_18, Produktinformation_Width/Dia in cm  (PRODUCT)_18, Produktinformation_Weight in gram without packing  (PRODUCT)_80, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_Yes, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_No, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean,No wash, Produktinformation_Maximum Load in KG_2.0, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
"Produktinformation_Color Name_Green / Offwhite, Produktinformation_Composition in %_75% Polyester, 17% Cotton, 4% Polyamide, 4% Viscose, PE Coating, Produktinformation_Brand_OYOY LIVING, Produktinformation_Height in cm (PRODUCT)_38, Produktinformation_Length in cm  (PRODUCT)_54, Produktinformation_Width/Dia in cm  (PRODUCT)_54, Produktinformation_Weight in gram without packing  (PRODUCT)_300, Produktinformation_Country of Origin_China, Produktinformation_Oeko-tex (Y/N)_No, Produktinformation_GOTS (Y/N)_No, Produktinformation_Made of recycled material (Y/N)_Yes, Produktinformation_FSC (Y/N)_No, Produktinformation_Sustainability in Terms of Material (Y/N)_No, Produktinformation_Multipack (Y/N)_No, Produktinformation_Fragile (Y/N)_No, Produktinformation_Outdoor Use (Y/N)_No, Produktinformation_Handmade (Y/N)_No, Produktinformation_Care instructions_No dryclean,No wash, Produktinformation_Maximum Load in KG_2.0, Produktinformation_Waterproof (Y/N)_No, Produktinformation_Frostsafe (Y/N)_No, Produktinformation_Suitable for dishwasher (Y/N)_No, Produktinformation_Suitable for oven (Y/N)_No, Produktinformation_Suitable for microwave (Y/N)_No, Produktinformation_Suitable for wetrooms (Y/N)_No"
