Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Quantity,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
640_GUNGDOT_5111,KAM 23CM 20PIGGAR CA30MM LÅNGA PUDELKAMGLES,<br><br>,SPRENGER,Hund,Vård,"SPRENGER, Hund, Vård",True,Title,Default Title,640.GUNGDOT.5111,4022853254856,100,shopify,46,deny,manual,177.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A640.5111.jpg,1,active
640_GUNGDOT_5112,KARDA 16CM 23PIGGARCA20MM LÅNGA,<br><br>,SPRENGER,Hund,Vård,"SPRENGER, Hund, Vård",True,Title,Default Title,640.GUNGDOT.5112,4022853209993,100,shopify,4,deny,manual,204.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A640.5112.jpg,1,active
640_GUNGDOT_5116,BORSTE 24CM ALLA PÄLSAR 99ST PIGGAR,<br><br>,SPRENGER,Hund,Vård,"SPRENGER, Hund, Vård",True,Title,Default Title,640.GUNGDOT.5116,4022853254887,100,shopify,8,deny,manual,344.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A640.5116.jpg,1,active
640_GUNGDOT_5140,SCHÄFERKARDA 13CM,<br><br>,SPRENGER,Hund,Vård,"SPRENGER, Hund, Vård",True,Title,Default Title,640.GUNGDOT.5140,4022853086235,100,shopify,134,deny,manual,57.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A640.5140.jpg,1,active
C_606_GUNGDOT_3040-3046,HS HELSTRYP VRIDEN LÄNK KROM,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.3040-3046,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.3040.jpg,1,active
C_606_GUNGDOT_3060-3074,HS HELSTRYP VRIDEN SMAL LÄNK KROM,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.3060-3074,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/no-image.jpg,1,active
C_606_GUNGDOT_3080-3112,HS HELSTRYP VRIDEN LÄNK KROM,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.3080-3112,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/no-image.jpg,1,active
C_606_GUNGDOT_3500-3515,HS HELSTRYP VRIDEN LÄNK ROSTFRITT,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.3500-3515,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.3500.jpg,1,active
C_606_GUNGDOT_4009-4022,HS HELSTRYP RAK LÄNK KROM,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4009-4022,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4009.jpg,1,active
C_606_GUNGDOT_4029-4040,HS HELSTRYP RAK LÄNK KROM BRED,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4029-4040,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4029.jpg,1,active
C_606_GUNGDOT_4050-4058,HS HELSTRYP RAK LÄNK KROM EXTRA BRED,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4050-4058,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4050.jpg,1,active
C_606_GUNGDOT_4060-4070,HS HALVSTRYP DUBBELVRIDEN FLAT SVART ROSTFRITT,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4060-4070,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4060.jpg,1,active
C_606_GUNGDOT_4080-4086,HS HELSTRYP VRIDEN LÄNK SVART ROSTFRITT,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4080-4086,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4080.jpg,1,active
C_606_GUNGDOT_4090-4098,HS HELSTRYP VRIDEN LÄNK ROSTFRITT MATT,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4090-4098,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4090.jpg,1,active
C_606_GUNGDOT_4100-4110,HS HELSTRYP VRIDEN LÄNK CUROGAN,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4100-4110,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4100.jpg,1,active
C_606_GUNGDOT_4122-4128,HS HELSTRYP RAK LÄNK SVART ROSTFRITT BRED,<br><br>,Ingen varumärke,Ingen kategori,Halsband,"Ingen varumärke, Ingen kategori, Halsband",True,Title,Default Title,C.606.GUNGDOT.4122-4128,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A606.4122.jpg,1,active
635_GUNGDOT_1460,STARMARK DISPENSINGPICKLE POCKET,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1460,873199002137,100,shopify,14,deny,manual,188.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1460.jpg,1,active
635_GUNGDOT_1520,STARMARK TREATBALL BLÅ S 6CM,"Interaktivt tuggleksak för små hundar fungerar med Everlasting Treats<br>Extremt hållbar för starka tuggare
Fungerar med Starmark Everlasting Treats
Fyll eller frys torrfoder eller små godbitar inuti
Godisbollssystemet uppmuntrar lek som hjälper till att minska ångest och uttråkningsbeteenden
Leksaken flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1520,873199000676,100,shopify,49,deny,manual,112.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1520.jpg,1,active
635_GUNGDOT_1522,STARMARK TREATBALL BLÅ M 9.5CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1522,873199000669,100,shopify,81,deny,manual,185.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1522.jpg,1,active
635_GUNGDOT_1524,STARMARK TREATBALL BLÅ L 13CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1524,873199000652,100,shopify,50,deny,manual,294.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1524.jpg,1,active
635_GUNGDOT_1530,STARMARK FIREPLUG RÖD S 6CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1530,873199000775,100,shopify,27,deny,manual,105.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1530.jpg,1,active
635_GUNGDOT_1532,STARMARK FIREPLUG RÖD M 8.5CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1532,873199000768,100,shopify,70,deny,manual,172.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1532.jpg,1,active
635_GUNGDOT_1534,STARMARK FIREPLUG RÖD L 11CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1534,873199000751,100,shopify,0,deny,manual,272.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1534.jpg,1,active
635_GUNGDOT_1542,STARMARK FUNBALL GRÖN ML 9CM,"Interaktiv tuggleksak och apportleksak för hundar som dispenserar mat<br>Praktiskt taget oförstörbar boll
Delar ut olika sorters torrfoder eller godis
Öppningen reglerar utdelning av godis
Frys mat inuti för ett svalt mellanmål
Flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1542,873199001086,100,shopify,0,deny,manual,153.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1542.jpg,1,active
635_GUNGDOT_1544,STARMARK FUNBALL GRÖN L 10CM,"Interaktiv tuggleksak och apportleksak för hundar som dispenserar mat<br>Praktiskt taget oförstörbar boll
Delar ut olika sorters torrfoder eller godis
Öppningen reglerar utdelning av godis
Frys mat inuti för ett svalt mellanmål
Flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1544,873199000249,100,shopify,101,deny,manual,188.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1544.jpg,1,active
635_GUNGDOT_1546,STARMARK FUNBALL MED REP GRÖN M,"Interaktivt tuggleksak, flytande och hämtningsleksak för hundar<br>Praktiskt taget oförstörbar boll
Rolig att kasta och lätt att hämta
Utformad för att flyga långt
Flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1546,873199003530,100,shopify,85,deny,manual,153.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1546.jpg,1,active
635_GUNGDOT_1548,STARMARK FUNBALL MED REP GRÖN L,"Interaktivt tuggleksak, flytande och hämtningsleksak för hundar<br>Praktiskt taget oförstörbar boll
Rolig att kasta och lätt att hämta
Utformad för att flyga långt
Flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1548,873199001093,100,shopify,106,deny,manual,188.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1548.jpg,1,active
635_GUNGDOT_1550,STARMARK BENTOBALL ORANGE S 6.5CM,"Interaktivt tuggleksak för små hundar fungerar med Everlasting Treats<br>Extremt hållbar för starka tuggare
Fungerar med Starmark Everlasting Treats
Fyll eller frys torrfoder eller små godbitar inuti
Godisbollssystemet uppmuntrar lek som hjälper till att minska ångest och uttråkningsbeteenden
Leksaken flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1550,873199000805,100,shopify,202,deny,manual,91.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1550.jpg,1,active
635_GUNGDOT_1552,STARMARK BENTOBALL ORANGE M 9CM,"Interaktivt tuggleksak för mellanstora hundar fungerar med Everlasting Treats<br>Extremt hållbar för starka tuggare
Fungerar med Starmark Everlasting Treats
Fyll eller frys torrfoder eller små godbitar inuti
Godisbollssystemet uppmuntrar lek som hjälper till att minska ångest och uttråkningsbeteenden
Leksaken flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1552,873199000799,100,shopify,124,deny,manual,157.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1552.jpg,1,active
635_GUNGDOT_1554,STARMARK BENTOBALL ORANGE L 12CM,"Interaktivt tuggleksak för stora hundar fungerar med Everlasting Treats<br>Extremt hållbar för starka tuggare
Fungerar med Starmark Everlasting Treats
Fyll eller frys torrfoder eller små godbitar inuti
Godisbollssystemet uppmuntrar lek som hjälper till att minska ångest och uttråkningsbeteenden
Leksaken flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1554,873199000782,100,shopify,78,deny,manual,188.3,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1554.jpg,1,active
635_GUNGDOT_1560,STARMARK FOAM BOLL GUL M FLYTER 7CM,"Mjuk, hållbar kast- och flytleksak för medelstora hundar<br>Extremt hållbar för starka tuggare
Lätt och mjuk för lek inomhus och utomhus
Flyter i vatten
Säker för tänder och tandkött<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1560,873199000331,100,shopify,0,deny,manual,43.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1560.jpg,1,active
635_GUNGDOT_1562,STARMARK FOAM BOLL GUL L FLYTER 9.5CM,"Mjuk, hållbar hämta- och flytleksak för stora hundar<br>Extremt hållbar för starka tuggare
Lätt och mjuk för lek inomhus och utomhus
Flyter i vatten
Säker för tänder och tandkött<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1562,873199000300,100,shopify,82,deny,manual,77.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1562.jpg,1,active
635_GUNGDOT_1566,STARMARK FOAM BOLL MED REP M,"Mjuk, hållbar kast- och flytleksak med repboll för medelstora hundar<br>Mjuk men extremt hållbar
Rolig att kasta och lätt att hämta
Utformad för att flyga långt
Flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1566,873199001109,100,shopify,82,deny,manual,100.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1566.jpg,1,active
635_GUNGDOT_1568,STARMARK FOAM BOLL MED REP L,"Mjuk, hållbar kast- och flytande repboll-leksak för stora hundar<br>Mjuk men extremt hållbar
Rolig att kasta och lätt att hämta
Utformad för att flyga långt
Flyter i vatten<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1568,873199001116,100,shopify,90,deny,manual,130.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1568.jpg,1,active
635_GUNGDOT_1570,STARMARK FOAM FRISBEE 23CM FLYTER,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1570,873199000355,100,shopify,60,deny,manual,126.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1570.jpg,1,active
635_GUNGDOT_1572,STARMARK FOAM FRISBEE 28CM FLYTER,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1572,873199000287,100,shopify,46,deny,manual,165.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1572.jpg,1,active
635_GUNGDOT_1590,STARMARK REFILL KAKA S KYCKLING,"Långvarigt tuggben för hundar fungerar med små Starmark Everlasting Treat-leksaker<br>Långvarigt tuggben för hundar
Fungerar med alla små Starmark Everlasting Treat-leksaker
Slipar ner gradvis
Tuggandet hjälper till att rengöra tänderna
Vegetarisk kycklingsmak<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1590,873199000720,100,shopify,586,deny,manual,42.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1590.jpg,1,active
635_GUNGDOT_1592,STARMARK REFILL KAKA M KYCKLING,"Långvarigt tuggben för hundar fungerar med medelstora Starmark Everlasting Treat-leksaker<br>Långvarigt tuggben för hundar
Fungerar med alla medelstora Starmark Everlasting Treat-leksaker
Slipar ner gradvis
Tuggandet hjälper till att rengöra tänderna
Vegetarisk kycklingsmak<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1592,873199000713,100,shopify,660,deny,manual,60.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1592.jpg,1,active
635_GUNGDOT_1594,STARMARK REFILL KAKA L KYCKLING,"Långvarigt tugg för hundar fungerar med stora Starmark Everlasting Treat-leksaker<br>Långvarigt tuggben för hundar
Fungerar med alla stora Starmark Everlasting Treat-leksaker
Slipar ner gradvis
Tuggandet hjälper till att rengöra tänderna
Vegetarisk kycklingsmak<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1594,873199000706,100,shopify,368,deny,manual,93.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1594.jpg,1,active
635_GUNGDOT_1596,STARMARK INTERACTIVE TREATS,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1596,873199002144,100,shopify,95,deny,manual,46.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1596.jpg,1,active
635_GUNGDOT_1680,STARMARK DISPENSINGROULETTE WHEEL 25x25x12CM,"Godis-dispenser för hundar<br>Justerbar svårighetsgrad
Fyll med torrfoder eller små godisar!
Lätt att lära sig, svår att bemästra!<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1680,873199003998,100,shopify,38,deny,manual,404.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1680.jpg,1,active
635_GUNGDOT_1686,"STARMARK DURATUG STRECH TOY 17x2,5x21,5CM","Lek är roligare med stretch!<br>Tillverkad för att dras i
Hög tålighet för extrem styrka
Komfort handtag på lång- eller kortsida
Tillverkad i USA av giftfritt material fritt från latex, vinyl och ftalater
Flyter och kan tvättas i diskmaskin<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1686,873199004384,100,shopify,17,deny,manual,207.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1686.jpg,1,active
635_GUNGDOT_1900,"STARMARK GRIPCORD CHEW BALL LONG M 6,5x7x60,5CM","Praktiskt taget oförstörbar boll med lättgreppad snodd eller ögla.<br>En boll som klarar allt - Perfekt för apportlek eller dragkamp, och den flyter i vatten.
Testad för tuffa hundar! - Bollen är starkare än gummi med ny, mer hållbar snodd.
Lätt grepp - Gummibelagd sladd är bekväm och lätt att greppa i handen.
Säker för tänder och tandkött - Bollen är mjuk och säker för tänder och tandkött: säkrare än en tennisboll och fri från latex, vinyl och ftalater.<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1900,873199004735,100,shopify,103,deny,manual,156.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1900.jpg,1,active
635_GUNGDOT_1902,"STARMARK GRIPCORD CHEW BALL LONG M/L 8x8,5x63CM",<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1902,873199004711,100,shopify,137,deny,manual,205.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1902.jpg,1,active
635_GUNGDOT_1904,"STARMARK GRIPCORD CHEW BALL LOOP M 6,5x7x32CM","Praktiskt taget oförstörbar boll med lättgreppad snodd eller ögla.<br>En boll som klarar allt - Perfekt för apportlek eller dragkamp, och den flyter i vatten.
Testad för tuffa hundar! - Bollen är starkare än gummi med ny, mer hållbar snodd.
Lätt grepp - Gummibelagd sladd är bekväm och lätt att greppa i handen.
Säker för tänder och tandkött - Bollen är mjuk och säker för tänder och tandkött: säkrare än en tennisboll och fri från latex, vinyl och ftalater.<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1904,873199004742,100,shopify,81,deny,manual,156.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1904.jpg,1,active
635_GUNGDOT_1906,"STARMARK GRIPCORD CHEW BALL LOOP M/L 8x8,5x32CM",<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1906,873199004728,100,shopify,122,deny,manual,205.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1906.jpg,1,active
635_GUNGDOT_1910,STARMARK GRIPCORD DURAFOAM BALL LONG M 7x7x60CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1910,873199004773,100,shopify,62,deny,manual,112.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1910.jpg,1,active
635_GUNGDOT_1912,STARMARK GRIPCORD DURAFOAM BALL LONG M/L 9x9x63CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1912,873199004759,100,shopify,68,deny,manual,150.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1912.jpg,1,active
